Round,College,Code,Branch,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",AD,Artificial Intelligence and Data Science,77656,116118,141333,118296,0,0,167393,0,0
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,92696,0,0,141673,0,0,0,0,0
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",CS,COMPUTER SCIENCE AND ENGINEERING,56270,102483,141021,83464,0,0,162876,0,0
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,104465,158520,120910,171452,0,0,175046,0,0
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",IT,INFORMATION TECHNOLOGY,82575,132696,110092,131494,0,0,0,0,0
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1311,"KCG college of Technology (Autonomous), Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",AD,Artificial Intelligence and Data Science,47673,55797,59387,65360,0,0,112886,0,0
1311,"KCG college of Technology (Autonomous), Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",AE,AERONAUTICAL ENGINEERING,52450,68413,66314,88370,0,0,144715,0,0
1311,"KCG college of Technology (Autonomous), Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",AO,AEROSPACE ENGINEERING,27043,55767,90748,48648,0,0,84787,0,0
1311,"KCG college of Technology (Autonomous), Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",AU,AUTOMOBILE ENGINEERING,119489,147995,0,180895,0,0,186384,0,0
1311,"KCG college of Technology (Autonomous), Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",CE,CIVIL  ENGINEERING,167805,0,0,0,0,0,0,0,180966
1311,"KCG college of Technology (Autonomous), Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",CS,COMPUTER SCIENCE AND ENGINEERING,45023,58526,63005,69915,0,0,123232,0,122741
1311,"KCG college of Technology (Autonomous), Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,53022,68198,57516,75687,0,0,142199,0,0
1311,"KCG college of Technology (Autonomous), Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,64768,77966,113947,102397,0,0,161724,0,0
1311,"KCG college of Technology (Autonomous), Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",FT,FASHION TECHNOLOGY,122370,152391,0,0,0,0,0,0,0
1311,"KCG college of Technology (Autonomous), Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",IT,INFORMATION TECHNOLOGY,52298,64538,56245,73873,0,0,115681,0,0
1311,"KCG college of Technology (Autonomous), Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",ME,MECHANICAL ENGINEERING,81141,95040,145480,132824,0,0,175582,0,0
1311,"KCG college of Technology (Autonomous), Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",MZ,Mechatronics Engineering,73702,80702,98448,90730,0,0,162500,0,0
1311,"KCG college of Technology (Autonomous), Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",SC,Computer Science and Engineering (Cyber Security),49422,62731,58790,73415,0,0,102723,0,0
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",BM,BIO MEDICAL ENGINEERING,6636,9988,7790,12708,0,0,49777,50750,0
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",CE,CIVIL  ENGINEERING,10267,15891,11431,19278,0,0,50952,139015,0
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",CH,CHEMICAL  ENGINEERING,7852,11987,9466,12289,0,0,46395,119913,69018
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",CJ,M.Tech. Computer Science and Engineering (Integrated 5 years),2515,3688,3049,4812,0,0,19447,62527,0
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",CS,COMPUTER SCIENCE AND ENGINEERING,511,1125,1430,1704,0,0,6126,17625,28324
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1279,1801,1739,2549,0,0,10174,28264,42666
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,2485,3231,4014,5317,0,0,20517,66365,46544
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",IT,INFORMATION TECHNOLOGY,1249,1670,1692,2278,0,0,9269,28399,0
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",ME,MECHANICAL ENGINEERING,5448,7758,8261,9316,0,0,32984,71554,65415
1316,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",AD,Artificial Intelligence and Data Science,71082,104738,71147,104526,0,0,117112,0,0
1316,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",BM,BIO MEDICAL ENGINEERING,117365,195381,0,166843,0,0,180403,0,0
1316,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",CE,CIVIL  ENGINEERING,132636,0,0,0,0,0,172423,0,0
1316,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",CH,CHEMICAL  ENGINEERING,131227,0,165900,161838,0,0,187699,0,0
1316,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",CS,COMPUTER SCIENCE AND ENGINEERING,77148,109575,135289,120800,0,0,167571,0,186820
1316,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,69115,104500,116785,118725,0,0,168003,0,0
1316,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,90263,125884,0,153837,0,0,180903,0,0
1316,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",IT,INFORMATION TECHNOLOGY,96975,115861,149942,125957,0,0,159583,0,0
1316,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",ME,MECHANICAL ENGINEERING,140166,183975,0,180293,0,0,160523,0,0
1316,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",MZ,Mechatronics Engineering,102748,157006,160976,146786,0,0,182674,0,0
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",AD,Artificial Intelligence and Data Science,31205,39987,49034,51050,0,0,118769,0,177724
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",AL,Artificial Intelligence and Machine Learning,38686,45991,60234,54732,0,0,107871,0,0
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",BT,BIO TECHNOLOGY,45764,66763,72247,75684,0,0,125745,0,0
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CH,CHEMICAL  ENGINEERING,50280,86693,109037,156166,0,0,0,0,0
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CS,COMPUTER SCIENCE AND ENGINEERING,15933,28548,31154,30783,0,0,85019,0,83298
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,21980,33576,28079,48179,0,0,113025,0,0
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,52583,62396,70876,75053,0,0,140080,0,0
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",IT,INFORMATION TECHNOLOGY,25912,34149,39915,46233,0,0,105074,0,147702
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",ME,MECHANICAL ENGINEERING,86169,114519,152012,136707,0,0,0,0,0
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",MZ,Mechatronics Engineering,48657,69707,156492,78680,0,0,118526,0,0
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",SC,Computer Science and Engineering (Cyber Security),31855,37981,50012,49039,0,0,105905,0,0
1318,"T.J. Institute of Technology, Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",AD,Artificial Intelligence and Data Science,191556,0,0,0,0,0,0,0,0
1318,"T.J. Institute of Technology, Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),0,0,0,0,0,0,0,0,0
1318,"T.J. Institute of Technology, Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1318,"T.J. Institute of Technology, Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",CS,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0,0,0
1318,"T.J. Institute of Technology, Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
1318,"T.J. Institute of Technology, Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1318,"T.J. Institute of Technology, Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",IT,INFORMATION TECHNOLOGY,0,0,0,0,0,0,0,0,0
1318,"T.J. Institute of Technology, Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1318,"T.J. Institute of Technology, Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",SC,Computer Science and Engineering (Cyber Security),0,0,0,0,0,0,0,0,0
1319,"Thangavelu Engineering College, Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",AD,Artificial Intelligence and Data Science,160195,0,0,0,0,0,0,0,0
1319,"Thangavelu Engineering College, Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1319,"Thangavelu Engineering College, Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",CS,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0,0,0
1319,"Thangavelu Engineering College, Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
1319,"Thangavelu Engineering College, Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1319,"Thangavelu Engineering College, Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,0,0,0,0,0,0,0,0,0
1319,"Thangavelu Engineering College, Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",IT,INFORMATION TECHNOLOGY,0,0,0,0,0,0,0,0,0
1319,"Thangavelu Engineering College, Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1321,Central Institute of Petrochemicals Engineering and Technology (Formerly Central Institute of Plastics Engineering and Technology) (CIPET)  Guindy  Chennai 600032,MN,MANUFACTURING ENGINEERING,40811,68183,74734,78546,0,0,107530,139464,0
1321,Central Institute of Petrochemicals Engineering and Technology (Formerly Central Institute of Plastics Engineering and Technology) (CIPET)  Guindy  Chennai 600032,PA,PLASTIC TECHNOLOGY,38689,69081,51550,74364,0,0,101711,136534,94810
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, ECR, Poonjeri, Mamallapuram, Kanchipuram-603104.",AD,Artificial Intelligence and Data Science,120481,0,190731,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, ECR, Poonjeri, Mamallapuram, Kanchipuram-603104.",AE,AERONAUTICAL ENGINEERING,167648,0,0,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, ECR, Poonjeri, Mamallapuram, Kanchipuram-603104.",AG,AGRICULTURAL ENGINEERING,0,0,0,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, ECR, Poonjeri, Mamallapuram, Kanchipuram-603104.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),178156,0,0,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, ECR, Poonjeri, Mamallapuram, Kanchipuram-603104.",BM,BIO MEDICAL ENGINEERING,172382,0,0,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, ECR, Poonjeri, Mamallapuram, Kanchipuram-603104.",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, ECR, Poonjeri, Mamallapuram, Kanchipuram-603104.",CS,COMPUTER SCIENCE AND ENGINEERING,123030,0,0,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, ECR, Poonjeri, Mamallapuram, Kanchipuram-603104.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,111108,0,0,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, ECR, Poonjeri, Mamallapuram, Kanchipuram-603104.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, ECR, Poonjeri, Mamallapuram, Kanchipuram-603104.",FD,FOOD TECHNOLOGY,0,0,0,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, ECR, Poonjeri, Mamallapuram, Kanchipuram-603104.",IT,INFORMATION TECHNOLOGY,170077,0,0,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, ECR, Poonjeri, Mamallapuram, Kanchipuram-603104.",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, ECR, Poonjeri, Mamallapuram, Kanchipuram-603104.",SC,Computer Science and Engineering (Cyber Security),126415,0,168850,0,0,0,0,0,0
1324,"Sri Sai Ram Institute of Technology (Autonomous), Sai Leo Nagar, Dharkast Road, West Tambaram, Kanchipuram, Chennai-600044.",AD,Artificial Intelligence and Data Science,34494,41730,53787,47401,0,0,85602,0,129039
1324,"Sri Sai Ram Institute of Technology (Autonomous), Sai Leo Nagar, Dharkast Road, West Tambaram, Kanchipuram, Chennai-600044.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),35064,45597,42786,50431,0,0,103937,0,0
1324,"Sri Sai Ram Institute of Technology (Autonomous), Sai Leo Nagar, Dharkast Road, West Tambaram, Kanchipuram, Chennai-600044.",CI,Computer Science and Engineering (Internet of Things),40252,47950,43716,57356,0,0,120387,0,0
1324,"Sri Sai Ram Institute of Technology (Autonomous), Sai Leo Nagar, Dharkast Road, West Tambaram, Kanchipuram, Chennai-600044.",CO,COMPUTER AND  COMMUNICATION ENGINEERING,41277,48809,48861,58399,0,0,122189,0,0
1324,"Sri Sai Ram Institute of Technology (Autonomous), Sai Leo Nagar, Dharkast Road, West Tambaram, Kanchipuram, Chennai-600044.",CS,COMPUTER SCIENCE AND ENGINEERING,26701,33639,45787,42204,0,0,102503,0,0
1324,"Sri Sai Ram Institute of Technology (Autonomous), Sai Leo Nagar, Dharkast Road, West Tambaram, Kanchipuram, Chennai-600044.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,31163,38442,51703,41626,0,0,122536,0,0
1324,"Sri Sai Ram Institute of Technology (Autonomous), Sai Leo Nagar, Dharkast Road, West Tambaram, Kanchipuram, Chennai-600044.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,53491,57057,61982,70631,0,0,130075,0,0
1324,"Sri Sai Ram Institute of Technology (Autonomous), Sai Leo Nagar, Dharkast Road, West Tambaram, Kanchipuram, Chennai-600044.",IT,INFORMATION TECHNOLOGY,34302,41095,44765,47157,0,0,102833,0,0
1324,"Sri Sai Ram Institute of Technology (Autonomous), Sai Leo Nagar, Dharkast Road, West Tambaram, Kanchipuram, Chennai-600044.",ME,MECHANICAL ENGINEERING,87217,101915,112170,116372,0,0,151624,0,0
1324,"Sri Sai Ram Institute of Technology (Autonomous), Sai Leo Nagar, Dharkast Road, West Tambaram, Kanchipuram, Chennai-600044.",SC,Computer Science and Engineering (Cyber Security),34447,40773,44205,52660,0,0,105366,0,0
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",AD,Artificial Intelligence and Data Science,95484,137801,103904,169840,0,0,0,0,168856
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",CS,COMPUTER SCIENCE AND ENGINEERING,97184,165000,156081,179495,0,0,0,0,167807
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,95293,150300,100324,156419,0,0,160306,0,0
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",IT,INFORMATION TECHNOLOGY,105427,165003,170692,180489,0,0,0,0,0
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",ME,MECHANICAL ENGINEERING,153515,0,0,0,0,0,0,0,0
1333,"Shikshaa Institute of Advanced Technologies (formerly Vi Institute of Technology), No. 96 Sirunkundram Post,Chengalpattu Taluk,Kancheepuram District-603108.",AD,Artificial Intelligence and Data Science,0,0,0,0,0,0,0,0,0
1333,"Shikshaa Institute of Advanced Technologies (formerly Vi Institute of Technology), No. 96 Sirunkundram Post,Chengalpattu Taluk,Kancheepuram District-603108.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),0,0,0,0,0,0,0,0,0
1333,"Shikshaa Institute of Advanced Technologies (formerly Vi Institute of Technology), No. 96 Sirunkundram Post,Chengalpattu Taluk,Kancheepuram District-603108.",CS,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0,0,0
1333,"Shikshaa Institute of Advanced Technologies (formerly Vi Institute of Technology), No. 96 Sirunkundram Post,Chengalpattu Taluk,Kancheepuram District-603108.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
1333,"Shikshaa Institute of Advanced Technologies (formerly Vi Institute of Technology), No. 96 Sirunkundram Post,Chengalpattu Taluk,Kancheepuram District-603108.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1333,"Shikshaa Institute of Advanced Technologies (formerly Vi Institute of Technology), No. 96 Sirunkundram Post,Chengalpattu Taluk,Kancheepuram District-603108.",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1335,"Sri Krishna Institute of Technology, Navaneedam Nagar, Panapakkam, Near Padappai, Kanchipuram-601301.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),0,0,0,0,0,0,0,0,0
1335,"Sri Krishna Institute of Technology, Navaneedam Nagar, Panapakkam, Near Padappai, Kanchipuram-601301.",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1335,"Sri Krishna Institute of Technology, Navaneedam Nagar, Panapakkam, Near Padappai, Kanchipuram-601301.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
1335,"Sri Krishna Institute of Technology, Navaneedam Nagar, Panapakkam, Near Padappai, Kanchipuram-601301.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1335,"Sri Krishna Institute of Technology, Navaneedam Nagar, Panapakkam, Near Padappai, Kanchipuram-601301.",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1335,"Sri Krishna Institute of Technology, Navaneedam Nagar, Panapakkam, Near Padappai, Kanchipuram-601301.",SC,Computer Science and Engineering (Cyber Security),0,0,0,0,0,0,0,0,0
1339,"Mahalakshmi Tech Campus (formerly Mahalakshmi Engineering College), No.1 Bharathiyar Street, Prashanthi Nagar, Chromepet,Chennai-600044.",AD,Artificial Intelligence and Data Science,0,0,0,0,0,0,0,0,0
1339,"Mahalakshmi Tech Campus (formerly Mahalakshmi Engineering College), No.1 Bharathiyar Street, Prashanthi Nagar, Chromepet,Chennai-600044.",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1339,"Mahalakshmi Tech Campus (formerly Mahalakshmi Engineering College), No.1 Bharathiyar Street, Prashanthi Nagar, Chromepet,Chennai-600044.",CS,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0,0,0
1339,"Mahalakshmi Tech Campus (formerly Mahalakshmi Engineering College), No.1 Bharathiyar Street, Prashanthi Nagar, Chromepet,Chennai-600044.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
1339,"Mahalakshmi Tech Campus (formerly Mahalakshmi Engineering College), No.1 Bharathiyar Street, Prashanthi Nagar, Chromepet,Chennai-600044.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1339,"Mahalakshmi Tech Campus (formerly Mahalakshmi Engineering College), No.1 Bharathiyar Street, Prashanthi Nagar, Chromepet,Chennai-600044.",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,AD,Artificial Intelligence and Data Science,6178,9418,8266,12589,0,0,31189,136038,108545
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),7727,9907,9239,13703,0,0,40593,68252,102622
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,BM,BIO MEDICAL ENGINEERING,11570,16902,19088,16127,0,0,45716,95475,0
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,8019,9924,8846,12288,0,0,42031,0,112372
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,CE,CIVIL  ENGINEERING,18646,23053,19043,20688,0,0,58443,0,0
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,CS,COMPUTER SCIENCE AND ENGINEERING,3537,7150,7034,10473,0,0,39534,127795,108876
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,EA,Electronics and Communication (Advanced Communication Technology),9258,10739,10278,13116,0,0,43503,63091,0
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,4588,7805,8131,9951,0,0,31702,87430,100868
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,9817,11859,10404,15763,0,0,48081,0,143355
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,EV,Electronics Engineering (VLSI Design and Technology),9942,11714,10251,15232,0,0,51141,55089,0
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,IT,INFORMATION TECHNOLOGY,6622,8339,8731,12075,0,0,43168,77609,135208
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,ME,MECHANICAL ENGINEERING,17292,21355,18827,24912,0,0,54287,85526,144478
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,MZ,Mechatronics Engineering,12042,14269,17001,15503,0,0,52818,101264,0
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,SC,Computer Science and Engineering (Cyber Security),7297,10006,9510,13714,0,0,35278,74560,0
1400,"Mohamed Sathak A.J. Academy of Architecture, IT Highway, 34, Old Mahabalipuram Road, Egattur, Chenglepet Taluk, Kancheepuram District-603103.",DA,Bachelor of Design,0,0,0,0,0,0,0,0,0
1401,"Adhiparasakthi Engineering College, Melmaruvathur, Cheyyur Taluk, Kancheepuram District-603319.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),85228,168244,93691,123942,0,0,167714,0,0
