Round,College,Code,Branch,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",IT,Information Technology,0,0,0,0,0,0,0,0,0
1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",CS,Computer Science and Engineering,90494,0,0,0,0,0,107416,0,0
1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",IT,Information Technology,0,0,0,0,0,0,0,0,0
1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",CS,Computer Science and Engineering,66345,0,0,0,0,0,0,0,0
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",EC,Electronics and Communication Engineering,69830,0,0,0,0,0,0,0,0
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",IT,Information Technology,79050,0,0,0,0,0,0,0,0
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
1521,"Sri Sapthagiri Institute of Technology, Ocheri, Arakonam Taluk, Ranipet District 632531",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
1521,"Sri Sapthagiri Institute of Technology, Ocheri, Arakonam Taluk, Ranipet District 632531",CS,Computer Science and Engineering,104795,0,0,0,0,0,0,0,0
1521,"Sri Sapthagiri Institute of Technology, Ocheri, Arakonam Taluk, Ranipet District 632531",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
1521,"Sri Sapthagiri Institute of Technology, Ocheri, Arakonam Taluk, Ranipet District 632531",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
1521,"Sri Sapthagiri Institute of Technology, Ocheri, Arakonam Taluk, Ranipet District 632531",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",AU,Automobile Engineering,0,0,0,0,0,0,0,0,0
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",CS,Computer Science and Engineering,90398,0,107528,0,0,0,0,0,0
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",IT,Information Technology,90793,0,96345,0,0,0,0,0,0
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",PE,Petroleum Engineering,0,0,0,0,0,0,0,0,0
1524,"Annamalaiar College of Engineering, Modaiyur Village, Polur Taluk, Thiruvannamalai District 606902",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
1524,"Annamalaiar College of Engineering, Modaiyur Village, Polur Taluk, Thiruvannamalai District 606902",CS,Computer Science and Engineering,0,0,0,0,0,0,0,0,0
1524,"Annamalaiar College of Engineering, Modaiyur Village, Polur Taluk, Thiruvannamalai District 606902",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
1524,"Annamalaiar College of Engineering, Modaiyur Village, Polur Taluk, Thiruvannamalai District 606902",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
1524,"Annamalaiar College of Engineering, Modaiyur Village, Polur Taluk, Thiruvannamalai District 606902",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",CS,Computer Science and Engineering,102482,0,0,0,0,0,0,107243,0
1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
1526,"Sri Krishna College of Engineering, Tiruttani High Road, Arakkonam, Ranipet District 631003",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
1526,"Sri Krishna College of Engineering, Tiruttani High Road, Arakkonam, Ranipet District 631003",CS,Computer Science and Engineering,0,0,0,0,0,0,0,0,0
1526,"Sri Krishna College of Engineering, Tiruttani High Road, Arakkonam, Ranipet District 631003",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
1526,"Sri Krishna College of Engineering, Tiruttani High Road, Arakkonam, Ranipet District 631003",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
1526,"Sri Krishna College of Engineering, Tiruttani High Road, Arakkonam, Ranipet District 631003",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
1529,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, Polur Taluk, Thiruvannamalai District 606803",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
1529,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, Polur Taluk, Thiruvannamalai District 606803",CS,Computer Science and Engineering,0,0,0,0,0,0,0,0,0
1529,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, Polur Taluk, Thiruvannamalai District 606803",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
1529,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, Polur Taluk, Thiruvannamalai District 606803",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
1529,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, Polur Taluk, Thiruvannamalai District 606803",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
1605,"Idhaya Engineering College for Women, Chinnasalem, Kallakkurichi District 606201",CS,Computer Science and Engineering,89722,0,0,0,0,0,0,0,0
1605,"Idhaya Engineering College for Women, Chinnasalem, Kallakkurichi District 606201",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
1605,"Idhaya Engineering College for Women, Chinnasalem, Kallakkurichi District 606201",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
1605,"Idhaya Engineering College for Women, Chinnasalem, Kallakkurichi District 606201",IT,Information Technology,0,0,0,0,0,0,0,0,0
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",CE,Civil Engineering,12104,15338,21153,20002,0,0,34766,45623,41474
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",CS,Computer Science and Engineering,2790,3720,9056,5778,0,0,14028,19765,0
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",EC,Electronics and Communication Engineering,3861,4683,6660,7648,0,0,16667,28617,0
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",EE,Electrical and Electronics Engineering,5651,6458,11664,9417,0,0,17812,31934,62834
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",EI,Electronics and Instrumentation Engineering,7665,9364,8863,15775,0,0,33019,33919,81354
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",IB,Industrial Bio-Technology,11660,14766,25137,26932,0,0,39836,30765,79401
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",IT,Information Technology,4015,4886,7974,7718,0,0,15226,21739,47653
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,Mechanical Engineering,9369,11374,15135,16668,0,0,32981,53034,37101
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PR,Production Engineering,15663,21333,21086,20345,0,0,40778,67503,79724
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AS,Automobile Engineering (SS),8877,11809,17264,15669,0,0,39097,94572,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BS,Bio Technology (SS),2150,3880,6196,8525,0,0,22961,19565,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BY,Bio- Medical Engineering (SS),3888,4802,4790,10453,0,0,23676,28499,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CE,Civil Engineering,3399,5091,4838,6414,0,0,19203,15401,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,Computer Science and Engineering (SS),624,1181,3043,2957,0,0,10610,11620,18165
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,Civil Engineering (SS),6075,7138,9788,11040,0,0,28456,20968,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,Electronics and Communication Engineering,817,1276,3063,3557,0,0,6529,13069,19379
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,Electrical and Electronics Engineering,2166,2971,4444,5235,0,0,10026,7188,34318
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,Electronics and Communication Engg. (SS),1471,1726,3243,4638,0,0,13438,21392,46891
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,Electrical and Electronics (Sandwich) (SS),4853,7143,8761,11425,0,0,24824,49396,60488
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,Fashion Technology (SS),12748,19686,27121,33163,0,0,51621,91096,84498
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,Information Tech. (SS),1788,2258,3828,4695,0,0,21316,17093,18839
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,Instrumentation and Control Engineering (SS),5255,6616,8452,15464,0,0,34115,65076,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,Mechanical Engineering,1822,2922,4427,6027,0,0,16588,3472,29525
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,Mechanical Engg. (SS),3299,3982,5376,8815,0,0,17996,44668,51730
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,Mechanical Engineering (Sandwich) (SS),6001,8932,15921,16188,0,0,35123,49910,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,Metallurgical Engineering,9042,10137,17931,17494,0,0,24718,23961,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,Metallurgical Engg. (SS),11555,12621,28570,19348,0,0,33484,55305,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,Production Engineering (SS),10689,11997,11942,18294,0,0,40326,80203,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PR,Production Engineering,8292,9581,9816,15947,0,0,28731,38033,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PS,Production Engineering (Sandwich) (SS),13258,15840,31429,24355,0,0,51551,74763,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",RA,Robotics and Automation (SS),3467,4315,12429,10157,0,0,37260,32551,50422
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TT,Textile Technology (SS),14974,18842,21212,28340,0,0,50343,0,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TX,Textile Technology,11162,14937,13192,23662,0,0,40767,61263,0
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CE,Civil Engineering,8054,10722,16584,13302,0,0,27024,39012,0
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CH,Chemical Engineering,6704,8369,10199,13876,0,0,22725,41118,0
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CL,Chemical Engineering (SS),6859,8826,0,17588,0,0,26589,0,0
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CM,Computer Science and Engineering (SS),2774,3145,7278,5993,0,0,21388,37468,0
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CN,Civil Engineering (SS),15527,17208,23351,24576,0,0,41552,68433,0
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CS,Computer Science and Engineering,1841,2599,6423,4823,0,0,15588,27348,44107
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",EC,Electronics and Communication Engineering,3125,3534,4669,6349,0,0,15772,36078,78558
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",EE,Electrical and Electronics Engineering,4548,5458,8098,9145,0,0,20408,33285,0
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",EM,Electronics and Communication Engg. (SS),3917,4451,6358,8121,0,0,25333,39606,77885
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",EY,Elec. And Electronics Engg (SS),6238,7798,11432,10508,0,0,31210,46927,0
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",IM,Information Tech. (SS),3391,3845,8940,7364,0,0,23087,48163,0
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",ME,Mechanical Engineering,6142,8351,9611,10998,0,0,30492,55108,56635
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",MF,Mechanical Engg. (SS),9209,10944,11638,15580,0,0,35558,65115,86422
2025,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road, Navavoor Bharathiyar University Post, Somayampalayam, Coimbatore District 641046",CS,Computer Science and Engineering,7850,11981,10603,16257,0,0,32096,26221,51487
2025,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road, Navavoor Bharathiyar University Post, Somayampalayam, Coimbatore District 641046",EC,Electronics and Communication Engineering,12161,15405,24619,19365,0,0,33889,69553,53338
2025,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road, Navavoor Bharathiyar University Post, Somayampalayam, Coimbatore District 641046",EE,Electrical and Electronics Engineering,16539,22296,71368,33989,0,0,52720,35469,49484
2025,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road, Navavoor Bharathiyar University Post, Somayampalayam, Coimbatore District 641046",ME,Mechanical Engineering,23285,31091,43342,39023,0,0,54255,88169,0
2302,"Sri Shanmugha College of Engineering and Technology, Morur Bit II Village, Salem District 637302",AD,Artificial Intelligence and Data Science,0,0,0,0,0,0,0,0,0
2302,"Sri Shanmugha College of Engineering and Technology, Morur Bit II Village, Salem District 637302",AG,Agricultural Engineering,0,0,0,0,0,0,0,0,0
2302,"Sri Shanmugha College of Engineering and Technology, Morur Bit II Village, Salem District 637302",BM,Bio- Medical Engineering,0,0,0,0,0,0,0,0,0
2302,"Sri Shanmugha College of Engineering and Technology, Morur Bit II Village, Salem District 637302",CS,Computer Science and Engineering,72113,0,0,0,0,0,0,0,0
2302,"Sri Shanmugha College of Engineering and Technology, Morur Bit II Village, Salem District 637302",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
2302,"Sri Shanmugha College of Engineering and Technology, Morur Bit II Village, Salem District 637302",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
2314,"Muthayammal College of Engineering, Kakkaveri Post, Namakkal District 637408",AG,Agricultural Engineering,73983,0,0,0,0,0,106783,95571,0
2314,"Muthayammal College of Engineering, Kakkaveri Post, Namakkal District 637408",CS,Computer Science and Engineering,76369,102283,0,0,0,0,99472,77710,0
2314,"Muthayammal College of Engineering, Kakkaveri Post, Namakkal District 637408",EC,Electronics and Communication Engineering,83909,0,0,0,0,0,110970,104374,0
2314,"Muthayammal College of Engineering, Kakkaveri Post, Namakkal District 637408",EE,Electrical and Electronics Engineering,100709,0,0,0,0,0,0,0,0
2314,"Muthayammal College of Engineering, Kakkaveri Post, Namakkal District 637408",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
2327,"N S N College of Engineering and Technology, Karur-Madurai NH7, Manalmedu, Karur District 639003",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
2327,"N S N College of Engineering and Technology, Karur-Madurai NH7, Manalmedu, Karur District 639003",CS,Computer Science and Engineering,94225,0,0,0,0,0,0,0,0
2327,"N S N College of Engineering and Technology, Karur-Madurai NH7, Manalmedu, Karur District 639003",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
2327,"N S N College of Engineering and Technology, Karur-Madurai NH7, Manalmedu, Karur District 639003",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
2327,"N S N College of Engineering and Technology, Karur-Madurai NH7, Manalmedu, Karur District 639003",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
2328,"K S R Institute for Engineering and Technology, Thokkavadi, Namakkal District 637215",BM,Bio- Medical Engineering,54215,0,0,0,0,0,102233,72609,0
2328,"K S R Institute for Engineering and Technology, Thokkavadi, Namakkal District 637215",CS,Computer Science and Engineering,50874,95429,107939,91356,0,0,0,99210,0
2328,"K S R Institute for Engineering and Technology, Thokkavadi, Namakkal District 637215",EC,Electronics and Communication Engineering,63316,108263,0,107943,0,0,0,80129,0
2328,"K S R Institute for Engineering and Technology, Thokkavadi, Namakkal District 637215",EE,Electrical and Electronics Engineering,95481,0,0,0,0,0,0,0,0
2328,"K S R Institute for Engineering and Technology, Thokkavadi, Namakkal District 637215",IT,Information Technology,63081,0,67717,95702,0,0,0,0,0
2328,"K S R Institute for Engineering and Technology, Thokkavadi, Namakkal District 637215",ME,Mechanical Engineering,108074,0,0,0,0,0,0,0,0
2329,"Rathinam Technical Campus, Pollachi Road, Eachanari, Coimbatore District 641021",AD,Artificial Intelligence and Data Science,56734,91446,71137,0,0,0,0,87901,0
2329,"Rathinam Technical Campus, Pollachi Road, Eachanari, Coimbatore District 641021",AG,Agricultural Engineering,50347,110721,82572,0,0,0,0,109849,0
2329,"Rathinam Technical Campus, Pollachi Road, Eachanari, Coimbatore District 641021",BM,Bio- Medical Engineering,63219,108352,90615,0,0,0,108825,93367,0
2329,"Rathinam Technical Campus, Pollachi Road, Eachanari, Coimbatore District 641021",BT,Bio Technology,49502,107701,68413,0,0,0,85577,0,0
2329,"Rathinam Technical Campus, Pollachi Road, Eachanari, Coimbatore District 641021",CS,Computer Science and Engineering,52172,74984,76473,106149,0,0,0,67921,0
2329,"Rathinam Technical Campus, Pollachi Road, Eachanari, Coimbatore District 641021",EC,Electronics and Communication Engineering,78616,99902,0,0,0,0,0,0,0
2329,"Rathinam Technical Campus, Pollachi Road, Eachanari, Coimbatore District 641021",IT,Information Technology,71069,108447,86100,109750,0,0,0,0,0
2329,"Rathinam Technical Campus, Pollachi Road, Eachanari, Coimbatore District 641021",ME,Mechanical Engineering,85464,108918,88480,0,0,0,0,107732,0
2332,"Aishwarya College of Engineering and Technology, Errattaikaradu Paruvachi Post, Anthiyur (Via), Bhavani Taluk, Erode District 638312",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
2332,"Aishwarya College of Engineering and Technology, Errattaikaradu Paruvachi Post, Anthiyur (Via), Bhavani Taluk, Erode District 638312",CS,Computer Science and Engineering,0,0,0,0,0,0,0,0,0
2332,"Aishwarya College of Engineering and Technology, Errattaikaradu Paruvachi Post, Anthiyur (Via), Bhavani Taluk, Erode District 638312",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
2332,"Aishwarya College of Engineering and Technology, Errattaikaradu Paruvachi Post, Anthiyur (Via), Bhavani Taluk, Erode District 638312",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
2332,"Aishwarya College of Engineering and Technology, Errattaikaradu Paruvachi Post, Anthiyur (Via), Bhavani Taluk, Erode District 638312",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
2338,"Asian College of Engineering and Technology, Asian College Road, Kondayampalayam, Near Saravanampatti, Coimbatore District 641110",BM,Bio- Medical Engineering,100256,0,0,0,0,0,106120,108377,102043
2338,"Asian College of Engineering and Technology, Asian College Road, Kondayampalayam, Near Saravanampatti, Coimbatore District 641110",CS,Computer Science and Engineering,109009,0,0,0,0,0,0,0,0
2338,"Asian College of Engineering and Technology, Asian College Road, Kondayampalayam, Near Saravanampatti, Coimbatore District 641110",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
2338,"Asian College of Engineering and Technology, Asian College Road, Kondayampalayam, Near Saravanampatti, Coimbatore District 641110",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
2338,"Asian College of Engineering and Technology, Asian College Road, Kondayampalayam, Near Saravanampatti, Coimbatore District 641110",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem District 636111",BM,Bio- Medical Engineering,105244,0,0,0,0,0,0,0,0
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem District 636111",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem District 636111",CS,Computer Science and Engineering,0,0,0,0,0,0,0,0,0
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem District 636111",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem District 636111",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem District 636111",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
2342,"Sri Ranganathar Institute of Engineering and Technology, Thudialur-Kovilpalay Road, Coimbatore District 641110",CE,Civil Engineering,107109,0,0,0,0,0,0,0,0
2342,"Sri Ranganathar Institute of Engineering and Technology, Thudialur-Kovilpalay Road, Coimbatore District 641110",CS,Computer Science and Engineering,74601,0,108374,0,0,0,104833,88147,0
2342,"Sri Ranganathar Institute of Engineering and Technology, Thudialur-Kovilpalay Road, Coimbatore District 641110",EC,Electronics and Communication Engineering,101544,0,110836,0,0,0,0,0,0
2342,"Sri Ranganathar Institute of Engineering and Technology, Thudialur-Kovilpalay Road, Coimbatore District 641110",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
2342,"Sri Ranganathar Institute of Engineering and Technology, Thudialur-Kovilpalay Road, Coimbatore District 641110",ME,Mechanical Engineering,105426,0,0,0,0,0,0,107331,0
2343,"Indian Institute of Handloom Technology, Foulke's Compound, Thillai Nagar, Salem District 636001",HT,Handloom and Textile Technology,22829,28074,33559,33292,0,0,56641,0,0
2345,"Dhirajlal Gandhi College of Technology, Sikkanampatty, (Opp. to Airport), Omalur Taluk, Salem District 636309",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
2345,"Dhirajlal Gandhi College of Technology, Sikkanampatty, (Opp. to Airport), Omalur Taluk, Salem District 636309",CS,Computer Science and Engineering,65952,0,92622,90720,0,0,0,0,0
2345,"Dhirajlal Gandhi College of Technology, Sikkanampatty, (Opp. to Airport), Omalur Taluk, Salem District 636309",EC,Electronics and Communication Engineering,65925,0,79796,104030,0,0,0,0,0
2345,"Dhirajlal Gandhi College of Technology, Sikkanampatty, (Opp. to Airport), Omalur Taluk, Salem District 636309",EE,Electrical and Electronics Engineering,96622,0,0,0,0,0,0,0,97137
2345,"Dhirajlal Gandhi College of Technology, Sikkanampatty, (Opp. to Airport), Omalur Taluk, Salem District 636309",ME,Mechanical Engineering,107793,0,0,0,0,0,0,0,109446
2346,"Shree Sathyam College of Engineering and Technology, NH-47, Manjakkalpatti, Kuppanur Post, Sankari Taluk, Salem District 637301",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
2346,"Shree Sathyam College of Engineering and Technology, NH-47, Manjakkalpatti, Kuppanur Post, Sankari Taluk, Salem District 637301",CS,Computer Science and Engineering,103992,0,0,0,0,0,0,104641,0
2346,"Shree Sathyam College of Engineering and Technology, NH-47, Manjakkalpatti, Kuppanur Post, Sankari Taluk, Salem District 637301",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
2346,"Shree Sathyam College of Engineering and Technology, NH-47, Manjakkalpatti, Kuppanur Post, Sankari Taluk, Salem District 637301",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
2346,"Shree Sathyam College of Engineering and Technology, NH-47, Manjakkalpatti, Kuppanur Post, Sankari Taluk, Salem District 637301",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
2347,"AVS College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem District 636106",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
2347,"AVS College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem District 636106",CS,Computer Science and Engineering,81040,0,101911,97697,0,0,0,93758,0
2347,"AVS College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem District 636106",EC,Electronics and Communication Engineering,104430,0,0,0,0,0,0,0,0
2347,"AVS College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem District 636106",EE,Electrical and Electronics Engineering,105293,0,0,0,0,0,0,110677,0
2347,"AVS College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem District 636106",ME,Mechanical Engineering,110813,0,0,0,0,0,0,0,0
2349,"Dhaanish Ahmed Institute of Technology, Pichanur Post, (Near K G Chavadi), Coimbatore District 641105",BM,Bio- Medical Engineering,65286,0,73753,0,0,0,93247,0,0
2349,"Dhaanish Ahmed Institute of Technology, Pichanur Post, (Near K G Chavadi), Coimbatore District 641105",CS,Computer Science and Engineering,90753,0,0,0,0,0,0,0,0
