Round,College,Code,Branch,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CE,CIVIL  ENGINEERING,78656,114387,0,0,0,0,0,0,0
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CH,CHEMICAL  ENGINEERING,57359,64209,65649,82821,0,0,0,0,0
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CI,Computer Science and Engineering (Internet of Things),39453,43920,48495,50685,0,0,115852,0,0
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CS,COMPUTER SCIENCE AND ENGINEERING,18773,29392,43527,32756,0,0,94478,0,127377
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,34127,47651,67276,51536,0,0,126827,0,0
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,43086,53632,43211,63733,0,0,0,0,0
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,39252,48340,61851,69233,0,0,0,0,0
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",IT,INFORMATION TECHNOLOGY,23916,34999,40842,39923,0,0,100111,0,136346
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",MD,MEDICAL ELECTRONICS ENGINEERING,63388,74064,81312,92934,0,0,0,0,0
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",ME,MECHANICAL ENGINEERING,70370,106362,87957,98297,0,0,0,0,0
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",SC,Computer Science and Engineering (Cyber Security),27498,40168,35632,51919,0,0,94942,0,0
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,94412,0,0,0,0,0,0,0,0
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",AU,AUTOMOBILE ENGINEERING,0,0,0,0,0,0,0,0,0
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",BM,BIO MEDICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",BT,BIO TECHNOLOGY,0,0,0,0,0,0,0,0,0
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",CS,COMPUTER SCIENCE AND ENGINEERING,74945,87840,113148,108059,0,0,0,0,0
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",FD,FOOD TECHNOLOGY,0,0,0,0,0,0,0,0,0
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",MH,MECHANICAL ENGINEERING (SANDWICH),0,0,0,0,0,0,0,0,0
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",MU,MECHANICAL AND AUTOMATION ENGINEERING,0,0,0,0,0,0,0,0,0
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,120566,0,0,0,0,0,0,0,0
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",BM,BIO MEDICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",CS,COMPUTER SCIENCE AND ENGINEERING,114906,0,0,0,0,0,0,0,0
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",IT,INFORMATION TECHNOLOGY,115802,0,135103,0,0,0,0,0,0
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",MZ,Mechatronics Engineering,0,0,0,0,0,0,0,0,0
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",PH,PHARMACEUTICAL TECHNOLOGY,0,0,0,0,0,0,0,0,0
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",RM,ROBOTICS AND AUTOMATION,0,0,0,0,0,0,0,0,0
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,6120,7383,15499,16535,0,0,41039,107806,0
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",AU,AUTOMOBILE ENGINEERING,47443,59817,67567,69125,0,0,139757,0,0
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",BT,BIO TECHNOLOGY,8698,16454,23754,44252,0,0,51374,0,0
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",CE,CIVIL  ENGINEERING,36183,69710,0,62599,0,0,72717,0,59043
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",CH,CHEMICAL  ENGINEERING,22277,46212,23723,72299,0,0,142072,0,0
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",CS,COMPUTER SCIENCE AND ENGINEERING,2606,4331,8990,7830,0,0,26983,60693,32664
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,5986,9143,21003,16118,0,0,47500,0,120983
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,13089,15956,34316,21380,0,0,69374,0,0
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",IT,INFORMATION TECHNOLOGY,4511,5761,11435,10851,0,0,38836,106701,0
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",ME,MECHANICAL ENGINEERING,20292,33822,33199,45807,0,0,76952,128688,0
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",MR,MARINE ENGINEERING,38176,55883,0,81731,0,0,0,0,0
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",MU,MECHANICAL AND AUTOMATION ENGINEERING,40074,45460,0,60789,0,0,97497,91869,0
1221,"Jaya College of Engineering and Technology, Parivakkam, Poonamallee, Chennai 600056",CS,COMPUTER SCIENCE AND ENGINEERING,90915,0,0,0,0,0,0,0,0
1221,"Jaya College of Engineering and Technology, Parivakkam, Poonamallee, Chennai 600056",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
1221,"Jaya College of Engineering and Technology, Parivakkam, Poonamallee, Chennai 600056",MD,MEDICAL ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1221,"Jaya College of Engineering and Technology, Parivakkam, Poonamallee, Chennai 600056",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602117",AE,AERONAUTICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602117",AU,AUTOMOBILE ENGINEERING,0,0,0,0,0,0,0,0,0
1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602117",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602117",CS,COMPUTER SCIENCE AND ENGINEERING,103471,0,0,0,0,0,0,0,0
1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602117",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602117",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602117",IT,INFORMATION TECHNOLOGY,103408,0,149154,0,0,0,150285,0,0
1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602117",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1225,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor, Nazarethpet Post, Chennai 600123",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,52102,64017,65161,81725,0,0,120807,0,0
1225,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor, Nazarethpet Post, Chennai 600123",CS,COMPUTER SCIENCE AND ENGINEERING,43058,60700,73813,70871,0,0,107313,105236,0
1225,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor, Nazarethpet Post, Chennai 600123",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,66164,75966,110692,89253,0,0,131772,0,0
1225,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor, Nazarethpet Post, Chennai 600123",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,89115,108064,0,134223,0,0,0,0,0
1225,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor, Nazarethpet Post, Chennai 600123",IT,INFORMATION TECHNOLOGY,40604,60386,59449,80141,0,0,92241,0,0
1225,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor, Nazarethpet Post, Chennai 600123",ME,MECHANICAL ENGINEERING,149014,0,0,0,0,0,0,0,0
1226,"P T Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kancheepuram District 631 502",CS,COMPUTER SCIENCE AND ENGINEERING,94174,0,0,114705,0,0,0,0,0
1226,"P T Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kancheepuram District 631 502",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,94920,0,0,110643,0,0,0,0,0
1226,"P T Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kancheepuram District 631 502",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,126550,0,0,143450,0,0,0,0,0
1226,"P T Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kancheepuram District 631 502",IT,INFORMATION TECHNOLOGY,70941,0,0,134689,0,0,0,0,0
1226,"P T Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kancheepuram District 631 502",ME,MECHANICAL ENGINEERING,139835,0,0,147555,0,0,0,0,0
1228,"Alpha College of Engineering, No.34, Udayavar Koil Street, Poonamallee, Thirumazhisai, Chennai - 600124",BM,BIO MEDICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1228,"Alpha College of Engineering, No.34, Udayavar Koil Street, Poonamallee, Thirumazhisai, Chennai - 600124",CS,COMPUTER SCIENCE AND ENGINEERING,88562,136260,0,0,0,0,0,124129,0
1228,"Alpha College of Engineering, No.34, Udayavar Koil Street, Poonamallee, Thirumazhisai, Chennai - 600124",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,125797,0,0,0,0,0,0,0,0
1228,"Alpha College of Engineering, No.34, Udayavar Koil Street, Poonamallee, Thirumazhisai, Chennai - 600124",IT,INFORMATION TECHNOLOGY,94303,134233,97957,151436,0,0,0,0,0
1228,"Alpha College of Engineering, No.34, Udayavar Koil Street, Poonamallee, Thirumazhisai, Chennai - 600124",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1229,"Indira Institute of Engineering and Technology, VGR Gardens, Pandur, Thiruvallur District 631203",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1229,"Indira Institute of Engineering and Technology, VGR Gardens, Pandur, Thiruvallur District 631203",CS,COMPUTER SCIENCE AND ENGINEERING,120411,0,0,0,0,0,0,0,0
1229,"Indira Institute of Engineering and Technology, VGR Gardens, Pandur, Thiruvallur District 631203",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
1229,"Indira Institute of Engineering and Technology, VGR Gardens, Pandur, Thiruvallur District 631203",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1229,"Indira Institute of Engineering and Technology, VGR Gardens, Pandur, Thiruvallur District 631203",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1230,"Apollo Engineering College, Mevaloorkuppam, Valarpuram Post, Sriperumpudur, Kancheepuram District 602105",AE,AERONAUTICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1230,"Apollo Engineering College, Mevaloorkuppam, Valarpuram Post, Sriperumpudur, Kancheepuram District 602105",CS,COMPUTER SCIENCE AND ENGINEERING,83169,0,141649,0,0,0,131653,0,0
1230,"Apollo Engineering College, Mevaloorkuppam, Valarpuram Post, Sriperumpudur, Kancheepuram District 602105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,147741,0,0,0,0,0,0,0,0
1230,"Apollo Engineering College, Mevaloorkuppam, Valarpuram Post, Sriperumpudur, Kancheepuram District 602105",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1230,"Apollo Engineering College, Mevaloorkuppam, Valarpuram Post, Sriperumpudur, Kancheepuram District 602105",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1232,"A R M College of Engineering and Technology, Sattamangalam, Maraimalainagar, Chengalpattu District 603209",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1232,"A R M College of Engineering and Technology, Sattamangalam, Maraimalainagar, Chengalpattu District 603209",CS,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0,0,0
1232,"A R M College of Engineering and Technology, Sattamangalam, Maraimalainagar, Chengalpattu District 603209",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
1232,"A R M College of Engineering and Technology, Sattamangalam, Maraimalainagar, Chengalpattu District 603209",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1232,"A R M College of Engineering and Technology, Sattamangalam, Maraimalainagar, Chengalpattu District 603209",IT,INFORMATION TECHNOLOGY,0,0,0,0,0,0,0,0,0
1232,"A R M College of Engineering and Technology, Sattamangalam, Maraimalainagar, Chengalpattu District 603209",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,90380,0,114223,121626,0,0,0,0,0
1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",CS,COMPUTER SCIENCE AND ENGINEERING,60661,86846,0,144528,0,0,120789,0,0
1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,85579,0,0,137310,0,0,0,0,0
1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,130312,0,0,0,0,0,0,0,0
1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",IT,INFORMATION TECHNOLOGY,69476,91494,0,114096,0,0,133649,0,0
1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",ME,MECHANICAL ENGINEERING,151106,0,0,0,0,0,0,0,0
1235,"Jei Mathaajee College of Engineering, Vishaandikuppam,Karappettai (via), Siruvakkam, Kancheepuram District 631 552",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1235,"Jei Mathaajee College of Engineering, Vishaandikuppam,Karappettai (via), Siruvakkam, Kancheepuram District 631 552",CS,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0,0,0
1235,"Jei Mathaajee College of Engineering, Vishaandikuppam,Karappettai (via), Siruvakkam, Kancheepuram District 631 552",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
1235,"Jei Mathaajee College of Engineering, Vishaandikuppam,Karappettai (via), Siruvakkam, Kancheepuram District 631 552",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1235,"Jei Mathaajee College of Engineering, Vishaandikuppam,Karappettai (via), Siruvakkam, Kancheepuram District 631 552",IT,INFORMATION TECHNOLOGY,0,0,0,0,0,0,0,0,0
1235,"Jei Mathaajee College of Engineering, Vishaandikuppam,Karappettai (via), Siruvakkam, Kancheepuram District 631 552",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,54013,63164,74627,88641,0,0,0,0,0
1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",CS,COMPUTER SCIENCE AND ENGINEERING,44309,59560,66335,73297,0,0,0,0,0
1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,57479,69395,88363,93361,0,0,0,0,0
1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,78493,87543,96027,117690,0,0,0,0,0
1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",IT,INFORMATION TECHNOLOGY,47483,57194,70322,70124,0,0,143585,0,0
1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",MZ,Mechatronics Engineering,116012,0,134310,0,0,0,0,0,0
1238,"G R T Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,70202,138927,0,116920,0,0,0,0,0
1238,"G R T Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",BM,BIO MEDICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1238,"G R T Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",CS,COMPUTER SCIENCE AND ENGINEERING,62494,117611,131116,108718,0,0,104905,122482,0
1238,"G R T Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,88923,0,104349,0,0,0,155944,0,0
1238,"G R T Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1238,"G R T Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1241,"T J S Engineering College, Peruvoyal, Near Kavaraipettai, Gummidipoondi Taluk, Thiruvallur District 601206",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,122337,0,0,0,0,0,141090,0,0
1241,"T J S Engineering College, Peruvoyal, Near Kavaraipettai, Gummidipoondi Taluk, Thiruvallur District 601206",CS,COMPUTER SCIENCE AND ENGINEERING,93597,0,122310,144230,0,0,0,0,112600
1241,"T J S Engineering College, Peruvoyal, Near Kavaraipettai, Gummidipoondi Taluk, Thiruvallur District 601206",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,151868,0,0,0,0,0,0,0,0
1241,"T J S Engineering College, Peruvoyal, Near Kavaraipettai, Gummidipoondi Taluk, Thiruvallur District 601206",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,149824,0,0,0,0,0,0,0,0
1241,"T J S Engineering College, Peruvoyal, Near Kavaraipettai, Gummidipoondi Taluk, Thiruvallur District 601206",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,0,0,0,0,0,0,0,0,0
1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",CS,COMPUTER SCIENCE AND ENGINEERING,151443,0,0,0,0,0,0,0,0
1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",IT,INFORMATION TECHNOLOGY,151738,0,0,0,0,0,0,0,0
1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",SC,Computer Science and Engineering (Cyber Security),0,0,0,0,0,0,0,0,0
1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,66111,128657,70216,134149,0,0,138140,0,0
1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,79855,0,95713,0,0,0,137671,0,0
1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",CS,COMPUTER SCIENCE AND ENGINEERING,58684,122970,89343,125254,0,0,0,0,0
1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,87791,0,93942,125622,0,0,0,0,0
1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",IT,INFORMATION TECHNOLOGY,70072,138091,71320,123996,0,0,133922,0,0
1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,75490,0,0,0,0,0,0,0,0
1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",AG,AGRICULTURAL ENGINEERING,0,0,0,0,0,0,0,0,0
1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",BT,BIO TECHNOLOGY,131674,0,150118,0,0,0,0,0,0
1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,108937,0,0,0,0,0,0,0,0
