Round,College,Code,Branch,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
1325,St. Joseph College of Engineering  Trinity Campus  Nemili  Sriperumpudur Taluk  Kancheepuram District 602105,ME,MECHANICAL ENGINEERING,122428,0,0,0,0,0,0,0,0
1334,ARS College of Engineering  Maraimalai Nagar Post  Chengalpattu District 603209,CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1334,ARS College of Engineering  Maraimalai Nagar Post  Chengalpattu District 603209,CS,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0,0,0
1334,ARS College of Engineering  Maraimalai Nagar Post  Chengalpattu District 603209,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
1334,ARS College of Engineering  Maraimalai Nagar Post  Chengalpattu District 603209,ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1335,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),0,0,0,0,0,0,0,0,0
1335,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1335,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
1335,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1335,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1335,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,SC,Computer Science and Engineering (Cyber Security),0,0,0,0,0,0,0,0,0
1398,Chennai Institute of Technology and Applied Research    Sarathy Nagar  Puthuper Village  Kundrathur   Chennai 600069,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,10001,16030,18148,14674,0,0,43621,64776,0
1398,Chennai Institute of Technology and Applied Research    Sarathy Nagar  Puthuper Village  Kundrathur   Chennai 600069,CS,COMPUTER SCIENCE AND ENGINEERING,10857,15856,17224,19780,0,0,53408,0,128963
1398,Chennai Institute of Technology and Applied Research    Sarathy Nagar  Puthuper Village  Kundrathur   Chennai 600069,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,11784,17457,0,20875,0,0,56613,69438,0
1398,Chennai Institute of Technology and Applied Research    Sarathy Nagar  Puthuper Village  Kundrathur   Chennai 600069,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,18303,21349,33617,29445,0,0,69449,0,0
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3907,6365,7158,7789,0,0,21841,39512,91383
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),5274,7486,6893,12463,0,0,25904,63745,119482
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,BM,BIO MEDICAL ENGINEERING,11111,17996,17126,25083,0,0,35400,0,146861
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,7101,8381,7505,12405,0,0,29926,48518,0
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,CE,CIVIL  ENGINEERING,24266,32375,34110,47220,0,0,34079,0,0
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,CS,COMPUTER SCIENCE AND ENGINEERING,2330,3836,3252,5039,0,0,21609,62460,45176
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,EA,Electronics and Communication ( Advanced Communication Technology),7321,9138,11072,9842,0,0,46289,110141,141018
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,4737,6853,8478,9052,0,0,36694,106417,63825
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,9583,10205,12164,17689,0,0,56630,114102,0
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,EV,Electronics Engineering (VLSI design and Technology),7609,9548,8902,16430,0,0,48081,83725,0
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,IT,INFORMATION TECHNOLOGY,4646,7352,8403,9550,0,0,28744,56825,0
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,ME,MECHANICAL ENGINEERING,13871,25548,15331,24222,0,0,53993,0,0
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,MZ,Mechatronics Engineering,13333,19093,24012,25679,0,0,54068,0,0
1399,Chennai Institute of Technology (Autonomous) Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,SC,Computer Science and Engineering (Cyber Security),7145,8844,8574,10495,0,0,27739,25572,0
1401,Adhiparasakthi Engineering College  Melmaruvathur  Chengalpattu District 603319,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),87287,125796,135778,130908,0,0,0,0,0
1401,Adhiparasakthi Engineering College  Melmaruvathur  Chengalpattu District 603319,CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1401,Adhiparasakthi Engineering College  Melmaruvathur  Chengalpattu District 603319,CH,CHEMICAL  ENGINEERING,145303,0,0,0,0,0,0,0,0
1401,Adhiparasakthi Engineering College  Melmaruvathur  Chengalpattu District 603319,CS,COMPUTER SCIENCE AND ENGINEERING,74147,117066,127329,103684,0,0,153578,0,0
1401,Adhiparasakthi Engineering College  Melmaruvathur  Chengalpattu District 603319,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,116144,0,0,155550,0,0,0,0,0
1401,Adhiparasakthi Engineering College  Melmaruvathur  Chengalpattu District 603319,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,154124,0,0,0,0,0,0,0,0
1401,Adhiparasakthi Engineering College  Melmaruvathur  Chengalpattu District 603319,IT,INFORMATION TECHNOLOGY,75988,107327,96274,110032,0,0,141472,0,0
1401,Adhiparasakthi Engineering College  Melmaruvathur  Chengalpattu District 603319,ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1402,Annai Teresa College of Engineering  Thirunavalur  Kallakkurichi District 607204,CS,COMPUTER SCIENCE AND ENGINEERING,170793,0,0,0,0,0,0,0,0
1402,Annai Teresa College of Engineering  Thirunavalur  Kallakkurichi District 607204,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
1402,Annai Teresa College of Engineering  Thirunavalur  Kallakkurichi District 607204,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1402,Annai Teresa College of Engineering  Thirunavalur  Kallakkurichi District 607204,ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1405,Dhanalakshmi College of  Engineering  Manimangalam  Chennai 601301,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,91086,122675,157975,139880,0,0,0,0,0
1405,Dhanalakshmi College of  Engineering  Manimangalam  Chennai 601301,CS,COMPUTER SCIENCE AND ENGINEERING,80561,105375,97448,134006,0,0,156399,0,0
1405,Dhanalakshmi College of  Engineering  Manimangalam  Chennai 601301,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,124964,174926,0,0,0,0,0,0,0
1405,Dhanalakshmi College of  Engineering  Manimangalam  Chennai 601301,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,171452,0,0,0,0,0,0,0,0
1405,Dhanalakshmi College of  Engineering  Manimangalam  Chennai 601301,ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1405,Dhanalakshmi College of  Engineering  Manimangalam  Chennai 601301,SC,Computer Science and Engineering (Cyber Security),114514,125475,0,157877,0,0,0,0,0
1407,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,113693,0,0,0,0,0,169851,0,0
1407,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,AU,AUTOMOBILE ENGINEERING,0,0,0,0,0,0,0,0,0
1407,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,BM,BIO MEDICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1407,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1407,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,CS,COMPUTER SCIENCE AND ENGINEERING,142804,0,0,0,0,0,0,0,0
1407,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
1407,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1407,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,IT,INFORMATION TECHNOLOGY,150473,0,0,0,0,0,0,0,0
1407,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1407,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,MR,MARINE ENGINEERING,0,0,0,0,0,0,0,0,0
1408,I F E T College of Engineering  (Autonomous)  Gangarampalayam  Villupuram District 605108,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,35869,69283,71099,58515,0,0,172040,0,0
1408,I F E T College of Engineering  (Autonomous)  Gangarampalayam  Villupuram District 605108,AL,Artificial Intelligence and Machine Learning,77035,118654,96842,85572,0,0,0,0,0
1408,I F E T College of Engineering  (Autonomous)  Gangarampalayam  Villupuram District 605108,CE,CIVIL  ENGINEERING,132013,0,161650,0,0,0,0,0,0
1408,I F E T College of Engineering  (Autonomous)  Gangarampalayam  Villupuram District 605108,CS,COMPUTER SCIENCE AND ENGINEERING,44075,104046,91175,79272,0,0,152745,0,0
1408,I F E T College of Engineering  (Autonomous)  Gangarampalayam  Villupuram District 605108,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,61832,113059,80594,83552,0,0,0,0,0
1408,I F E T College of Engineering  (Autonomous)  Gangarampalayam  Villupuram District 605108,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,101741,162632,113933,137280,0,0,0,0,0
1408,I F E T College of Engineering  (Autonomous)  Gangarampalayam  Villupuram District 605108,IT,INFORMATION TECHNOLOGY,49665,91425,92712,66901,0,0,94292,0,0
1408,I F E T College of Engineering  (Autonomous)  Gangarampalayam  Villupuram District 605108,ME,MECHANICAL ENGINEERING,130896,0,155588,166542,0,0,0,0,0
1408,I F E T College of Engineering  (Autonomous)  Gangarampalayam  Villupuram District 605108,SC,Computer Science and Engineering (Cyber Security),80650,124155,94344,89181,0,0,0,0,0
1409,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,71652,110150,74279,101943,0,0,134297,0,0
1409,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,AU,AUTOMOBILE ENGINEERING,0,0,0,0,0,0,0,0,0
1409,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,BM,BIO MEDICAL ENGINEERING,128622,0,0,0,0,0,173945,0,0
1409,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,BT,BIO TECHNOLOGY,82692,171333,0,0,0,0,0,0,0
1409,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1409,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,CS,COMPUTER SCIENCE AND ENGINEERING,81801,112768,83971,111999,0,0,0,0,0
1409,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,104178,133263,0,114826,0,0,0,0,0
1409,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,128431,0,150828,0,0,0,0,0,0
1409,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,ME,MECHANICAL ENGINEERING,152727,0,0,0,0,0,0,0,0
1409,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,RM,ROBOTICS AND AUTOMATION,142044,0,0,0,0,0,0,0,0
1411,Madha Engineering College  Kundrathur  Chennai 600069,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,90363,0,0,0,0,0,0,0,0
1411,Madha Engineering College  Kundrathur  Chennai 600069,AE,AERONAUTICAL ENGINEERING,160042,0,0,0,0,0,0,0,0
1411,Madha Engineering College  Kundrathur  Chennai 600069,BM,BIO MEDICAL ENGINEERING,101154,0,0,0,0,0,0,0,0
1411,Madha Engineering College  Kundrathur  Chennai 600069,BT,BIO TECHNOLOGY,170434,0,0,0,0,0,0,0,0
1411,Madha Engineering College  Kundrathur  Chennai 600069,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,107468,0,0,130032,0,0,0,0,0
1411,Madha Engineering College  Kundrathur  Chennai 600069,CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1411,Madha Engineering College  Kundrathur  Chennai 600069,CS,COMPUTER SCIENCE AND ENGINEERING,20773,95187,0,146362,0,0,170580,0,0
1411,Madha Engineering College  Kundrathur  Chennai 600069,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,140521,0,0,0,0,0,0,0,0
1411,Madha Engineering College  Kundrathur  Chennai 600069,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,158388,0,0,0,0,0,164552,0,0
1411,Madha Engineering College  Kundrathur  Chennai 600069,IT,INFORMATION TECHNOLOGY,123563,0,0,0,0,0,0,0,0
1411,Madha Engineering College  Kundrathur  Chennai 600069,ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1412,Mailam Engineering College  Mailam  Villupuram District 604304,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,40237,85622,41907,66145,0,0,159581,0,0
1412,Mailam Engineering College  Mailam  Villupuram District 604304,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,97268,158445,108391,120398,0,0,170249,0,0
1412,Mailam Engineering College  Mailam  Villupuram District 604304,CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1412,Mailam Engineering College  Mailam  Villupuram District 604304,CS,COMPUTER SCIENCE AND ENGINEERING,43192,105815,85852,62699,0,0,119903,0,0
1412,Mailam Engineering College  Mailam  Villupuram District 604304,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,89395,0,142088,114346,0,0,0,0,0
1412,Mailam Engineering College  Mailam  Villupuram District 604304,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,117622,0,0,140910,0,0,0,149361,0
1412,Mailam Engineering College  Mailam  Villupuram District 604304,IT,INFORMATION TECHNOLOGY,67312,115199,87172,85381,0,0,115707,0,0
1412,Mailam Engineering College  Mailam  Villupuram District 604304,ME,MECHANICAL ENGINEERING,165111,0,0,0,0,0,0,0,0
1413,Sri Venkateswaraa College of Technology  Sirukulathur  Vadakkal Village  Pondur Post  Sriperumbudur Taluk  Kancheepuram District 602105,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,73453,141679,136044,144658,0,0,0,0,0
1413,Sri Venkateswaraa College of Technology  Sirukulathur  Vadakkal Village  Pondur Post  Sriperumbudur Taluk  Kancheepuram District 602105,CS,COMPUTER SCIENCE AND ENGINEERING,70394,127433,0,125780,0,0,165459,0,0
1413,Sri Venkateswaraa College of Technology  Sirukulathur  Vadakkal Village  Pondur Post  Sriperumbudur Taluk  Kancheepuram District 602105,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,122624,0,0,0,0,0,0,0,0
1413,Sri Venkateswaraa College of Technology  Sirukulathur  Vadakkal Village  Pondur Post  Sriperumbudur Taluk  Kancheepuram District 602105,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1413,Sri Venkateswaraa College of Technology  Sirukulathur  Vadakkal Village  Pondur Post  Sriperumbudur Taluk  Kancheepuram District 602105,ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1413,Sri Venkateswaraa College of Technology  Sirukulathur  Vadakkal Village  Pondur Post  Sriperumbudur Taluk  Kancheepuram District 602105,SC,Computer Science and Engineering (Cyber Security),86273,0,0,148569,0,0,0,0,0
1414,Prince Shri Venkateshwara  Padmavathy Engineering College  (Autonomous) Ponmar  Chennai 600048,CE,CIVIL  ENGINEERING,91627,0,0,102478,0,0,0,0,0
1414,Prince Shri Venkateshwara  Padmavathy Engineering College  (Autonomous) Ponmar  Chennai 600048,CS,COMPUTER SCIENCE AND ENGINEERING,3683,11290,15503,11301,0,0,22777,176628,0
1414,Prince Shri Venkateshwara  Padmavathy Engineering College  (Autonomous) Ponmar  Chennai 600048,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,70254,115881,117742,125523,0,0,0,0,0
1414,Prince Shri Venkateshwara  Padmavathy Engineering College  (Autonomous) Ponmar  Chennai 600048,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,78946,138467,0,154222,0,0,0,0,0
1414,Prince Shri Venkateshwara  Padmavathy Engineering College  (Autonomous) Ponmar  Chennai 600048,IT,INFORMATION TECHNOLOGY,13593,19047,20159,25588,0,0,33846,0,168063
1414,Prince Shri Venkateshwara  Padmavathy Engineering College  (Autonomous) Ponmar  Chennai 600048,ME,MECHANICAL ENGINEERING,85453,0,0,0,0,0,0,165397,0
1415,T S M Jain College of Technology  Melur Village  Kallakurichi District 606201,CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
1415,T S M Jain College of Technology  Melur Village  Kallakurichi District 606201,CS,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0,0,0
1415,T S M Jain College of Technology  Melur Village  Kallakurichi District 606201,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
1415,T S M Jain College of Technology  Melur Village  Kallakurichi District 606201,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
1415,T S M Jain College of Technology  Melur Village  Kallakurichi District 606201,ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1416,Jaya Sakthi Engineering College  Thirunindravur  Chennai 602024,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,156031,0,0,0,0,0,0,0,0
1416,Jaya Sakthi Engineering College  Thirunindravur  Chennai 602024,BM,BIO MEDICAL ENGINEERING,172558,0,0,0,0,0,0,0,0
1416,Jaya Sakthi Engineering College  Thirunindravur  Chennai 602024,CS,COMPUTER SCIENCE AND ENGINEERING,131274,0,0,0,0,0,0,0,170692
1416,Jaya Sakthi Engineering College  Thirunindravur  Chennai 602024,ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1416,Jaya Sakthi Engineering College  Thirunindravur  Chennai 602024,PH,PHARMACEUTICAL TECHNOLOGY,0,0,0,0,0,0,0,0,0
1416,Jaya Sakthi Engineering College  Thirunindravur  Chennai 602024,SC,Computer Science and Engineering (Cyber Security),0,0,0,0,0,0,0,0,0
1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,18547,27227,28843,35289,0,0,83120,0,0
1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),20895,31187,29860,36614,0,0,94224,150944,91149
1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,23022,34095,50173,39306,0,0,97776,0,0
1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,CE,CIVIL  ENGINEERING,62899,83018,99942,96065,0,0,116612,0,0
1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,CI,Computer Science and Engineering (Internet of Things),26378,34133,40025,40279,0,0,89550,0,0
1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,CJ,M.Tech. Computer Science and Engineering (Integrated 5 years),24910,41853,37449,56728,0,0,91098,0,0
1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,CS,COMPUTER SCIENCE AND ENGINEERING,12759,20082,22554,23317,0,0,70681,118566,87196
1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,20102,28515,41665,32662,0,0,78259,0,0
1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,33873,48123,71598,53164,0,0,119696,0,0
1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,43720,59104,62448,65397,0,0,134772,0,0
1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,IC,INSTRUMENTATION AND CONTROL ENGINEERING,57955,64940,68953,73396,0,0,132631,0,0
1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,IT,INFORMATION TECHNOLOGY,18037,26734,27021,30448,0,0,86374,152977,0
1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,ME,MECHANICAL ENGINEERING,53748,74555,94434,94741,0,0,145004,148971,0
1419,Sri Sai Ram Enginering College (Autonomous)  West Tambaram  Chennai 600044,MU,MECHANICAL AND AUTOMATION ENGINEERING,66288,85680,0,113172,0,0,162264,0,0
1420,Tagore Engineering College  Rathnamangalam  Vandalur Post  Chennai 600048,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,69299,128714,102190,133353,0,0,153885,0,0
1420,Tagore Engineering College  Rathnamangalam  Vandalur Post  Chennai 600048,AE,AERONAUTICAL ENGINEERING,156100,0,158092,0,0,0,0,0,0
1420,Tagore Engineering College  Rathnamangalam  Vandalur Post  Chennai 600048,CS,COMPUTER SCIENCE AND ENGINEERING,88177,130563,137193,121619,0,0,145141,0,139191
1420,Tagore Engineering College  Rathnamangalam  Vandalur Post  Chennai 600048,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,90529,153403,0,0,0,0,0,0,0
1420,Tagore Engineering College  Rathnamangalam  Vandalur Post  Chennai 600048,IT,INFORMATION TECHNOLOGY,69791,115677,82227,142584,0,0,137358,0,0
1420,Tagore Engineering College  Rathnamangalam  Vandalur Post  Chennai 600048,ME,MECHANICAL ENGINEERING,136267,0,144398,0,0,0,0,0,0
1421,V R S College of Engineering and Technology  Arasur  Villupuram District 607107,CE,CIVIL  ENGINEERING,176095,0,0,0,0,0,0,0,0
1421,V R S College of Engineering and Technology  Arasur  Villupuram District 607107,CS,COMPUTER SCIENCE AND ENGINEERING,96873,0,130722,123142,0,0,133074,0,0
1421,V R S College of Engineering and Technology  Arasur  Villupuram District 607107,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,130593,0,0,162239,0,0,143639,0,0
1421,V R S College of Engineering and Technology  Arasur  Villupuram District 607107,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,155807,0,0,0,0,0,0,0,0
1421,V R S College of Engineering and Technology  Arasur  Villupuram District 607107,ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,19095,26709,23808,24100,0,0,55342,92378,0
1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,AG,AGRICULTURAL ENGINEERING,109452,0,144984,162701,0,0,0,0,0
1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,CE,CIVIL  ENGINEERING,80641,98656,102016,128887,0,0,173920,163080,0
1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,CS,COMPUTER SCIENCE AND ENGINEERING,17868,30101,35071,31631,0,0,78713,107767,146579
1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,CY,Cyber Security,27610,36735,29187,39457,0,0,73644,157769,0
1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,31998,42812,35926,45309,0,0,100304,0,153245
1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,46832,68417,58811,71967,0,0,116023,0,0
1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,62611,89135,68613,81430,0,0,127794,0,0
1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,IT,INFORMATION TECHNOLOGY,23816,31321,26603,35048,0,0,85797,92288,139970
1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,MD,MEDICAL ELECTRONICS ENGINEERING,87347,117609,94342,128964,0,0,168070,128632,0
1422,SRM Valliammai Engineering College (Autonomous)  Kattankulathur  Chennai 603203,ME,MECHANICAL ENGINEERING,70865,94777,73375,111281,0,0,155936,0,0
1423,Asan Memorial College of Engineering and Technology Chengalpattu-603 001.,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,106333,0,0,158704,0,0,0,0,0
1423,Asan Memorial College of Engineering and Technology Chengalpattu-603 001.,CS,COMPUTER SCIENCE AND ENGINEERING,104513,0,0,126937,0,0,0,0,0
1423,Asan Memorial College of Engineering and Technology Chengalpattu-603 001.,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,146604,0,0,150046,0,0,0,0,0
1423,Asan Memorial College of Engineering and Technology Chengalpattu-603 001.,IT,INFORMATION TECHNOLOGY,119663,0,0,166606,0,0,0,0,0
1423,Asan Memorial College of Engineering and Technology Chengalpattu-603 001.,ME,MECHANICAL ENGINEERING,171329,0,172951,0,0,0,0,0,0
1423,Asan Memorial College of Engineering and Technology Chengalpattu-603 001.,RM,ROBOTICS AND AUTOMATION,0,0,0,0,0,0,0,0,0
