Round,College,Code,Branch,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
2617,"Sengunthar Engineering College  (Autonomous), Tiruchengode, Namakkal District 637205",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",AD,Artificial Intelligence and Data Science,24512,28771,44031,31648,53404,32814,80515,90391,0
2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",BM,BIO MEDICAL ENGINEERING,44925,63139,68181,50375,68012,63871,115795,124450,0
2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",CE,CIVIL  ENGINEERING,64182,97575,0,99704,103559,86122,0,0,0
2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",CS,COMPUTER SCIENCE AND ENGINEERING,16874,21654,45036,21789,40843,28105,89404,121087,0
2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,28571,34473,57642,32091,50103,41443,114271,0,0
2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,39969,49255,78174,42057,61806,46485,131051,0,0
2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",FT,FASHION TECHNOLOGY,79575,100972,0,119499,0,128315,0,0,0
2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",IT,INFORMATION TECHNOLOGY,22716,25486,45504,28204,43432,33601,100453,0,108573
2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",ME,MECHANICAL ENGINEERING,71009,88731,0,84959,107779,91735,0,0,0
2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",MZ,Mechatronics Engineering,58011,79431,98814,58393,85120,96116,0,0,0
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",BM,BIO MEDICAL ENGINEERING,43347,0,0,44303,123742,79297,76085,54460,0
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",BT,BIO TECHNOLOGY,38909,86107,86282,39609,76483,0,75051,0,0
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",CS,COMPUTER SCIENCE AND ENGINEERING,44092,78292,94113,118041,81524,83646,108891,64983,120194
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,50737,108485,0,0,93407,0,0,68036,0
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,85231,0,0,88809,0,0,135826,101421,0
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",IT,INFORMATION TECHNOLOGY,45710,60384,0,47107,86529,88922,98144,92657,0
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",TS,Computer Science and Technology,57439,98574,0,85668,96317,81172,113293,99609,0
2621,"Er. Perumal Manimekalai College of Engineering, Near Koneripalli, Hosur, Krishnagiri District 635117",AE,AERONAUTICAL ENGINEERING,106577,0,0,107523,119857,0,0,0,0
2621,"Er. Perumal Manimekalai College of Engineering, Near Koneripalli, Hosur, Krishnagiri District 635117",CE,CIVIL  ENGINEERING,120480,0,125626,0,0,0,0,0,0
2621,"Er. Perumal Manimekalai College of Engineering, Near Koneripalli, Hosur, Krishnagiri District 635117",CS,COMPUTER SCIENCE AND ENGINEERING,51155,78306,96865,0,118780,91848,0,58993,0
2621,"Er. Perumal Manimekalai College of Engineering, Near Koneripalli, Hosur, Krishnagiri District 635117",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,69084,111827,114516,95846,0,112784,0,0,0
2621,"Er. Perumal Manimekalai College of Engineering, Near Koneripalli, Hosur, Krishnagiri District 635117",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,89594,127264,121125,99312,0,0,0,125242,0
2621,"Er. Perumal Manimekalai College of Engineering, Near Koneripalli, Hosur, Krishnagiri District 635117",IT,INFORMATION TECHNOLOGY,66484,93017,104621,80107,107716,102260,0,0,0
2621,"Er. Perumal Manimekalai College of Engineering, Near Koneripalli, Hosur, Krishnagiri District 635117",ME,MECHANICAL ENGINEERING,123410,0,0,0,0,0,0,0,0
2621,"Er. Perumal Manimekalai College of Engineering, Near Koneripalli, Hosur, Krishnagiri District 635117",MZ,Mechatronics Engineering,98150,0,0,125546,133248,125603,0,0,0
2622,"V S B Engineering College, Kovai Road, Karur District 639111",AD,Artificial Intelligence and Data Science,41667,53150,75585,68773,85335,0,96300,70471,0
2622,"V S B Engineering College, Kovai Road, Karur District 639111",BM,BIO MEDICAL ENGINEERING,37786,78112,124715,49110,60226,73456,111598,114491,123154
2622,"V S B Engineering College, Kovai Road, Karur District 639111",BT,BIO TECHNOLOGY,33689,83310,43049,63711,109360,0,93864,63538,125992
2622,"V S B Engineering College, Kovai Road, Karur District 639111",CE,CIVIL  ENGINEERING,38411,116258,38532,89481,112135,0,133062,109391,0
2622,"V S B Engineering College, Kovai Road, Karur District 639111",CH,CHEMICAL  ENGINEERING,41469,130671,125342,48562,57542,0,121513,50472,0
2622,"V S B Engineering College, Kovai Road, Karur District 639111",CS,COMPUTER SCIENCE AND ENGINEERING,23347,43251,66501,57894,70807,128956,117757,128671,0
2622,"V S B Engineering College, Kovai Road, Karur District 639111",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,30279,56462,118349,67274,85385,0,109382,70740,103471
2622,"V S B Engineering College, Kovai Road, Karur District 639111",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,40964,79043,42783,0,62714,0,116606,0,0
2622,"V S B Engineering College, Kovai Road, Karur District 639111",IT,INFORMATION TECHNOLOGY,45102,55866,78517,71553,86233,0,122468,117439,89387
2622,"V S B Engineering College, Kovai Road, Karur District 639111",ME,MECHANICAL ENGINEERING,59988,121634,0,109366,124859,0,0,107457,0
2623,"Mahendra College of Engineering, Attur Road, Minnampalli, Valapady, Salem District 636106",BM,BIO MEDICAL ENGINEERING,128058,0,0,0,0,0,0,0,0
2623,"Mahendra College of Engineering, Attur Road, Minnampalli, Valapady, Salem District 636106",CS,COMPUTER SCIENCE AND ENGINEERING,116951,0,0,0,0,0,0,0,0
2623,"Mahendra College of Engineering, Attur Road, Minnampalli, Valapady, Salem District 636106",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,127585,0,0,0,0,0,0,0,0
2623,"Mahendra College of Engineering, Attur Road, Minnampalli, Valapady, Salem District 636106",IT,INFORMATION TECHNOLOGY,97112,116929,0,119741,0,135674,0,0,0
2624,"Gnanamani College of Technology, Pachal Post, Namakkal District 637018",AD,Artificial Intelligence and Data Science,100919,0,115762,113524,0,0,0,0,117369
2624,"Gnanamani College of Technology, Pachal Post, Namakkal District 637018",AG,AGRICULTURE ENGINEERING,120224,0,0,0,0,0,0,129206,0
2624,"Gnanamani College of Technology, Pachal Post, Namakkal District 637018",BM,BIO MEDICAL ENGINEERING,85311,0,0,0,0,133273,115194,111355,0
2624,"Gnanamani College of Technology, Pachal Post, Namakkal District 637018",BT,BIO TECHNOLOGY,84271,0,0,88235,0,0,109253,91719,0
2624,"Gnanamani College of Technology, Pachal Post, Namakkal District 637018",CH,CHEMICAL  ENGINEERING,0,0,0,0,0,0,0,0,0
2624,"Gnanamani College of Technology, Pachal Post, Namakkal District 637018",CS,COMPUTER SCIENCE AND ENGINEERING,83751,123761,0,112130,116305,0,0,109526,0
2624,"Gnanamani College of Technology, Pachal Post, Namakkal District 637018",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,130428,0,0,0,0,0,0,0,135166
2624,"Gnanamani College of Technology, Pachal Post, Namakkal District 637018",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
2624,"Gnanamani College of Technology, Pachal Post, Namakkal District 637018",FD,FOOD TECHNOLOGY,108453,0,112819,112492,0,0,0,0,110101
2624,"Gnanamani College of Technology, Pachal Post, Namakkal District 637018",IT,INFORMATION TECHNOLOGY,92959,0,0,113329,110926,0,0,113190,0
2624,"Gnanamani College of Technology, Pachal Post, Namakkal District 637018",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2624,"Gnanamani College of Technology, Pachal Post, Namakkal District 637018",PH,PHARMACEUTICAL TECHNOLOGY,93873,0,0,0,116121,0,119399,117396,0
2624,"Gnanamani College of Technology, Pachal Post, Namakkal District 637018",RM,ROBOTICS AND AUTOMATION,0,0,0,0,0,0,0,0,0
2625,"The Kavery Engineering College, M Kalipatti Post, Mecheri, Salem District 634456",AG,AGRICULTURE ENGINEERING,128222,0,0,0,0,0,0,0,0
2625,"The Kavery Engineering College, M Kalipatti Post, Mecheri, Salem District 634456",BM,BIO MEDICAL ENGINEERING,130551,0,0,133217,0,0,0,0,0
2625,"The Kavery Engineering College, M Kalipatti Post, Mecheri, Salem District 634456",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
2625,"The Kavery Engineering College, M Kalipatti Post, Mecheri, Salem District 634456",CH,CHEMICAL  ENGINEERING,0,0,0,0,0,0,0,0,0
2625,"The Kavery Engineering College, M Kalipatti Post, Mecheri, Salem District 634456",CS,COMPUTER SCIENCE AND ENGINEERING,134150,0,0,0,0,0,0,0,134895
2625,"The Kavery Engineering College, M Kalipatti Post, Mecheri, Salem District 634456",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
2625,"The Kavery Engineering College, M Kalipatti Post, Mecheri, Salem District 634456",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
2625,"The Kavery Engineering College, M Kalipatti Post, Mecheri, Salem District 634456",IT,INFORMATION TECHNOLOGY,105945,0,0,123785,0,0,0,0,0
2625,"The Kavery Engineering College, M Kalipatti Post, Mecheri, Salem District 634456",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2627,"Selvam College of Technology, Pappanaickenpatti Post, Namakkal District 637003",BT,BIO TECHNOLOGY,73865,0,0,0,0,0,100359,95388,0
2627,"Selvam College of Technology, Pappanaickenpatti Post, Namakkal District 637003",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
2627,"Selvam College of Technology, Pappanaickenpatti Post, Namakkal District 637003",CS,COMPUTER SCIENCE AND ENGINEERING,92314,0,0,95538,108306,0,117434,103138,0
2627,"Selvam College of Technology, Pappanaickenpatti Post, Namakkal District 637003",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,135370,0,0,0,0,0,0,0,0
2627,"Selvam College of Technology, Pappanaickenpatti Post, Namakkal District 637003",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
2627,"Selvam College of Technology, Pappanaickenpatti Post, Namakkal District 637003",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2628,"Paavai College of Engineering, NH-7, Pachal Post, Namakkal District 637018",AD,Artificial Intelligence and Data Science,49714,84810,82805,64442,68830,80106,0,0,0
2628,"Paavai College of Engineering, NH-7, Pachal Post, Namakkal District 637018",AU,AUTOMOBILE ENGINEERING,0,0,0,0,0,0,0,0,0
2628,"Paavai College of Engineering, NH-7, Pachal Post, Namakkal District 637018",BM,BIO MEDICAL ENGINEERING,125033,0,0,0,0,0,0,0,0
2628,"Paavai College of Engineering, NH-7, Pachal Post, Namakkal District 637018",CS,COMPUTER SCIENCE AND ENGINEERING,86524,111010,0,97275,109240,100205,135896,0,89813
2628,"Paavai College of Engineering, NH-7, Pachal Post, Namakkal District 637018",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,127459,0,0,135002,0,133221,0,0,0
2628,"Paavai College of Engineering, NH-7, Pachal Post, Namakkal District 637018",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2629,"Sengunthar College of Engineering, Tiruchengode, Namakkal District 637205",IT,INFORMATION TECHNOLOGY,103249,125739,0,131339,124325,130825,0,125714,0
2629,"Sengunthar College of Engineering, Tiruchengode, Namakkal District 637205",MD,MEDICAL ELECTRONICS ENGINEERING,107712,0,0,0,0,0,0,128561,0
2629,"Sengunthar College of Engineering, Tiruchengode, Namakkal District 637205",RM,ROBOTICS AND AUTOMATION,0,0,0,0,0,0,0,0,0
2630,"Chettinad College of Engineering and Technology, NH-67, Trichy Main Road, Puliyur C F, Karur District 639114",CS,COMPUTER SCIENCE AND ENGINEERING,75361,100983,0,77617,96319,0,130561,0,0
2630,"Chettinad College of Engineering and Technology, NH-67, Trichy Main Road, Puliyur C F, Karur District 639114",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,78462,131201,130152,101417,120772,0,130766,113142,0
2630,"Chettinad College of Engineering and Technology, NH-67, Trichy Main Road, Puliyur C F, Karur District 639114",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,120157,0,0,0,134169,0,0,0,0
2630,"Chettinad College of Engineering and Technology, NH-67, Trichy Main Road, Puliyur C F, Karur District 639114",ME,MECHANICAL ENGINEERING,105498,0,0,111117,126824,0,0,0,0
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram,  Namakkal District 637503",BM,BIO MEDICAL ENGINEERING,93016,0,132645,104278,0,0,124618,126534,0
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram,  Namakkal District 637503",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram,  Namakkal District 637503",CS,COMPUTER SCIENCE AND ENGINEERING,92736,112992,135272,95861,132419,104680,0,0,114454
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram,  Namakkal District 637503",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,120325,0,0,128902,0,128394,0,0,130382
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram,  Namakkal District 637503",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram,  Namakkal District 637503",IT,INFORMATION TECHNOLOGY,92684,113165,0,97537,118196,104116,0,0,0
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram,  Namakkal District 637503",ME,MECHANICAL ENGINEERING,133252,0,136818,0,0,0,0,0,0
2633,"Vidyaa Vikas College of Engineering and Technology, Varahoorampatti, Tiruchengode, Namakkal District 637 214",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
2633,"Vidyaa Vikas College of Engineering and Technology, Varahoorampatti, Tiruchengode, Namakkal District 637 214",CS,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0,0,0
2633,"Vidyaa Vikas College of Engineering and Technology, Varahoorampatti, Tiruchengode, Namakkal District 637 214",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
2633,"Vidyaa Vikas College of Engineering and Technology, Varahoorampatti, Tiruchengode, Namakkal District 637 214",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
2633,"Vidyaa Vikas College of Engineering and Technology, Varahoorampatti, Tiruchengode, Namakkal District 637 214",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",AD,Artificial Intelligence and Data Science,71337,107059,0,95625,99565,89235,108244,72500,0
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",AE,AERONAUTICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",AG,AGRICULTURE ENGINEERING,72702,0,0,106694,0,0,135719,98874,0
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",BM,BIO MEDICAL ENGINEERING,81017,0,121091,0,133368,0,108557,87654,0
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",CS,COMPUTER SCIENCE AND ENGINEERING,81003,110133,133761,90978,115189,105265,0,136842,0
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,93817,0,0,100978,0,117775,0,0,0
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",FD,FOOD TECHNOLOGY,118489,0,0,121506,0,0,0,0,0
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",IT,INFORMATION TECHNOLOGY,63720,86898,126393,67873,80748,85050,135239,79798,0
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",SF,Safety and Fire Engineering,0,0,0,0,0,0,0,0,0
2635,"CMS College of Engineering, Emapuram Post, Namakkal District 637003",CS,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0,0,0
2635,"CMS College of Engineering, Emapuram Post, Namakkal District 637003",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
2635,"CMS College of Engineering, Emapuram Post, Namakkal District 637003",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
2635,"CMS College of Engineering, Emapuram Post, Namakkal District 637003",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2636,"A V S Engineering College, Military Road, Ammapet, Salem District 636003",AD,Artificial Intelligence and Data Science,83369,0,0,0,0,97213,135034,100553,0
2636,"A V S Engineering College, Military Road, Ammapet, Salem District 636003",CE,CIVIL  ENGINEERING,109173,0,0,0,0,0,136513,114421,113955
2636,"A V S Engineering College, Military Road, Ammapet, Salem District 636003",CS,COMPUTER SCIENCE AND ENGINEERING,70513,105874,132400,110951,104720,85844,110596,95402,103471
2636,"A V S Engineering College, Military Road, Ammapet, Salem District 636003",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,78516,122933,0,86392,0,91716,127456,110727,89821
2636,"A V S Engineering College, Military Road, Ammapet, Salem District 636003",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,86781,0,0,121640,0,95365,132598,118721,0
2636,"A V S Engineering College, Military Road, Ammapet, Salem District 636003",ME,MECHANICAL ENGINEERING,124747,0,0,0,0,0,0,0,126820
2638,"Mahendra Engineering College for Women, Kumaramangalam, Namakkal District 637205",CS,COMPUTER SCIENCE AND ENGINEERING,118954,0,0,0,0,0,0,0,0
2638,"Mahendra Engineering College for Women, Kumaramangalam, Namakkal District 637205",IT,INFORMATION TECHNOLOGY,96707,0,0,0,0,136881,0,136087,0
2639,"Narasu's Sarathy Institute of Technology, Poosaripatty Village, Omalur Taluk, Salem District 636305",CS,COMPUTER SCIENCE AND ENGINEERING,80005,0,0,0,0,110228,0,0,120111
2639,"Narasu's Sarathy Institute of Technology, Poosaripatty Village, Omalur Taluk, Salem District 636305",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,94468,0,0,0,0,0,0,0,0
2639,"Narasu's Sarathy Institute of Technology, Poosaripatty Village, Omalur Taluk, Salem District 636305",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,120394,0,0,0,0,0,0,0,0
2639,"Narasu's Sarathy Institute of Technology, Poosaripatty Village, Omalur Taluk, Salem District 636305",IT,INFORMATION TECHNOLOGY,124229,0,0,0,0,0,0,0,0
2639,"Narasu's Sarathy Institute of Technology, Poosaripatty Village, Omalur Taluk, Salem District 636305",ME,MECHANICAL ENGINEERING,124161,0,0,0,0,133258,0,0,0
2640,"Jayalakshmi Institute of Technology, Thoppur, Dharmapuri District 635352",AD,Artificial Intelligence and Data Science,0,0,0,0,0,0,0,0,0
2640,"Jayalakshmi Institute of Technology, Thoppur, Dharmapuri District 635352",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
2640,"Jayalakshmi Institute of Technology, Thoppur, Dharmapuri District 635352",CS,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0,0,0
2640,"Jayalakshmi Institute of Technology, Thoppur, Dharmapuri District 635352",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
2640,"Jayalakshmi Institute of Technology, Thoppur, Dharmapuri District 635352",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
2640,"Jayalakshmi Institute of Technology, Thoppur, Dharmapuri District 635352",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2641,"Varuvan Vadivelan Institute of Technology, Nallanahalli, Dharmapuri District 636701",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
2641,"Varuvan Vadivelan Institute of Technology, Nallanahalli, Dharmapuri District 636701",CS,COMPUTER SCIENCE AND ENGINEERING,118311,0,0,0,0,0,0,0,0
2641,"Varuvan Vadivelan Institute of Technology, Nallanahalli, Dharmapuri District 636701",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,120213,0,0,0,0,0,0,0,0
2641,"Varuvan Vadivelan Institute of Technology, Nallanahalli, Dharmapuri District 636701",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
2641,"Varuvan Vadivelan Institute of Technology, Nallanahalli, Dharmapuri District 636701",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2642,"P S V College of Engineeering and Technology, Mittapalli, Balinayanapalli Post, Elathagiri, Krishnagiri District 635108",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
2642,"P S V College of Engineeering and Technology, Mittapalli, Balinayanapalli Post, Elathagiri, Krishnagiri District 635108",CS,COMPUTER SCIENCE AND ENGINEERING,60913,0,122159,104869,123143,93800,130792,0,0
2642,"P S V College of Engineeering and Technology, Mittapalli, Balinayanapalli Post, Elathagiri, Krishnagiri District 635108",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,101210,0,117952,115583,0,117016,0,0,0
2642,"P S V College of Engineeering and Technology, Mittapalli, Balinayanapalli Post, Elathagiri, Krishnagiri District 635108",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,117761,0,125864,120507,0,133499,0,0,0
2642,"P S V College of Engineeering and Technology, Mittapalli, Balinayanapalli Post, Elathagiri, Krishnagiri District 635108",IT,INFORMATION TECHNOLOGY,71056,0,86785,84986,135954,88246,124268,125413,75966
2642,"P S V College of Engineeering and Technology, Mittapalli, Balinayanapalli Post, Elathagiri, Krishnagiri District 635108",ME,MECHANICAL ENGINEERING,132202,0,0,135437,0,0,0,0,0
2643,"Bharathiyar Institute of Engineering for Women, Deviayakurichi, Attur Taluk, Salem District 636112",CS,COMPUTER SCIENCE AND ENGINEERING,72286,123082,0,77275,0,121716,129776,120760,89635
2643,"Bharathiyar Institute of Engineering for Women, Deviayakurichi, Attur Taluk, Salem District 636112",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,119627,0,0,0,0,0,134288,0,122253
2643,"Bharathiyar Institute of Engineering for Women, Deviayakurichi, Attur Taluk, Salem District 636112",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
2646,"Tagore Institute of Engineering and Technology, Deviyakurichi, Attur Taluk, Salem District 636112",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
2646,"Tagore Institute of Engineering and Technology, Deviyakurichi, Attur Taluk, Salem District 636112",CS,COMPUTER SCIENCE AND ENGINEERING,80817,0,0,118288,0,130662,0,0,0
2646,"Tagore Institute of Engineering and Technology, Deviyakurichi, Attur Taluk, Salem District 636112",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,129563,0,0,0,0,0,0,0,0
2646,"Tagore Institute of Engineering and Technology, Deviyakurichi, Attur Taluk, Salem District 636112",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,127829,0,0,0,0,0,0,0,0
2646,"Tagore Institute of Engineering and Technology, Deviyakurichi, Attur Taluk, Salem District 636112",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2647,"J K K Nataraja College of Engineering and Technology, Komarapalayam Amani, Thattankuttai Panchayat, Namakkal District 638183",CS,COMPUTER SCIENCE AND ENGINEERING,128202,0,0,0,0,0,0,0,0
2647,"J K K Nataraja College of Engineering and Technology, Komarapalayam Amani, Thattankuttai Panchayat, Namakkal District 638183",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
2647,"J K K Nataraja College of Engineering and Technology, Komarapalayam Amani, Thattankuttai Panchayat, Namakkal District 638183",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
2647,"J K K Nataraja College of Engineering and Technology, Komarapalayam Amani, Thattankuttai Panchayat, Namakkal District 638183",IT,INFORMATION TECHNOLOGY,135571,0,0,0,0,0,0,0,0
2647,"J K K Nataraja College of Engineering and Technology, Komarapalayam Amani, Thattankuttai Panchayat, Namakkal District 638183",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2648,"Annapoorana Engineering College, Sankari Main Road, NH-47, Periaseeragapadi, Salem District 636308",AU,AUTOMOBILE ENGINEERING,0,0,0,0,0,0,0,0,0
2648,"Annapoorana Engineering College, Sankari Main Road, NH-47, Periaseeragapadi, Salem District 636308",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
2648,"Annapoorana Engineering College, Sankari Main Road, NH-47, Periaseeragapadi, Salem District 636308",CS,COMPUTER SCIENCE AND ENGINEERING,72465,128010,0,0,131220,82314,0,86677,0
2648,"Annapoorana Engineering College, Sankari Main Road, NH-47, Periaseeragapadi, Salem District 636308",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,126090,0,0,0,0,0,0,0,0
2648,"Annapoorana Engineering College, Sankari Main Road, NH-47, Periaseeragapadi, Salem District 636308",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
2648,"Annapoorana Engineering College, Sankari Main Road, NH-47, Periaseeragapadi, Salem District 636308",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2650,"Christ The King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Coimbatore District 641104",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
